id,title,date,author,folio,text
10_11_4,Polizeiliche Tages-Mittheilungen. (12.10.1810),1810-10-12,Heinrich von Kleist,[[ba_10_11.md]],"Polizeiliche Tages-Mittheilungen.

Der Leichnam eines hiesigen Seidenwirkers, der schon seit einiger Zeit von seiner Familie gesucht wurde, ist jetzt, schon sehr in Verwesung übergegangen, vor dem Köpnicker Thore in der Spree gefunden.

Einer von den 7 Verbrechern, welche im Juli d. Jahrs aus der Vestung Spandau entwichen sind, ist jetzt hier erkannt und verhaftet.

Ein fremder Schiffer hat beim Torfverkauf einen hiesigen Bürger auf ¼ Haufen um 5 Kiepen übervortheilt und ist daher zur Untersuchung gezogen."
11_11-2,Über den Zustand der Schwarzen in Amerika. (Fortsetzung.),1811-01-14,Redaktion,[[ba_11_11.md]],"Ueber den Zustand der Schwarzen in Amerika.

(Fortsetzung.)

Die Neger begeben sich, in der Regel, ein wenig vor Aufgang der Sonne, an ihre Arbeit; man giebt ihnen eine halbe Stunde zum Frühstücken und zwei Stunden zum Mittagsessen. Sie sind nicht träge bei der Arbeit, aber ungeschickt; und ein englischer Tagelöhner würde in einem Tage mehr leisten, als auch der fleißigste Schwarze.

Jeder Neger bekommt einen Quadratstrich Erdreichs, den er, nach seiner Laune und seinem Gutdünken, bewirthschaften kann. Sie gewinnen darauf, wenigstens zweimal des Jahrs, Mais, Ertoffeln, Spinat ⁊c. Die Geschickteren Ananas, Melonen ⁊c. Alle Produkte, die sie auf ihren Feldern erzielen, haben sie das Recht, zu verkaufen; ein Erwerb, der bei weitem beträchtlicher ist, als der Erwerb auch des thätigsten Tagelöhners in Europa. Niemals sieht man, unter diesen Negern Bettler, oder Gestalten so elender und jämmerlicher Art, wie sie Einem in Großbrittannien und Irrland begegnen.

Alle Schwarze werden in Krankheiten gepflegt; besonders aber die Weiber derselben während ihrer Niederkunft. Jedem Weibe, das in Wochen liegt, wird eine Hebamme und eine Wärterinn zugeordnet; man fordert auch nicht die mindeste Arbeit von ihr, bis sie völlig wieder hergestellt ist. Ueberhaupt aber dürfen die Weiber nicht in schlechtem Wetter arbeiten: ein Aufseher, der zu strenge gegen sie wäre, würde weggejagt und nirgends wieder angestellt werden. Auf den Mord steht unerbittlich der Tod.

Seitdem die Engländer Meister vom holländischen Guyana sind, haben sie eine große Menge freier Schwarzen und Halbneger ins Land gezogen, welche (als Schuster, Schneider, Zimmermeister, Maurer) Professionen betreiben. Diese Menschen arbeiten anfänglich unter der Anleitung englischer und schottischer Meister; nachher werden sie selbst gebraucht, um die jungen Schwarzen zu unterrichten. Man hat bemerkt, daß diejenigen, die aus den Völkerschaften von Congo und Elbo abstammen, geschickter und gelehriger sind, als die übrigen Afrikaner.

(Die Fortsetzung folgt.)"
10_18_4,Polizeiliche Tages-Mittheilungen (20.10.1810),1810-10-20,Redaktion,[[ba_10_18.md]],"Polizeiliche Tages-Mittheilungen.

Ein Musikus ist am 15ten d. M. Abends von seiner Treppe herabgestürzt und am 16ten an den Folgen dieses Falles gestorben.

Ein hiesiger Polizei- und ein Kriminal-Offiziant haben von außerhalb einen muthmaßlichen Komplizen der Mordbrenner-Bande nebst seiner Geliebten hergeschickt.

Auf dem vorgestrigen Abendmarkt ist ein abgenutztes Gemäß zerschlagen und ein ungestempeltes konfiszirt. Da Kontravenient die Bezahlung der gesetzlichen Strafe von 2 Rthlr. verweigerte, ist er zum Arrest gebracht.

In Charlottenburg ist dreien Bäckern für resp. 6, 4 und 2 Gr. zu leichtes Brod zerschnitten.

Einem Kaufmann aus Straßburg sind 400 Stück Frd’ors gestohlen. Der Verdacht fällt auf eine Frauensperson, welche mit ihm hieher reisete und gemeinschaftlich im Gasthofe logirte, hiernächst sich aber entfernt hat. Von Seiten der Polizei sind indeß alle Veranstaltungen zu ihrer Wiederhabhaftwerdung bereits getroffen."
11_04-1,Bülletin der öffentlichen Blätter. (05.01.1811),1811-01-05,Redaktion,[[ba_11_04.md]],"Bülletin der öffentlichen Blätter.

Commercy, den 12ten Decbr.

Eine schon etwas bejahrte Wittwe zu Joinville, im Meuse-Departement, klagte seit zwei Jahren beständig über Uebelkeiten, Herzklopfen, Krämpfe und Ekel vor allen Nahrungsmitteln. Man schrieb diese Umstände einer Verletzung der Eingeweide zu, wobei man jedoch nicht verkannte, daß der Ursprung und die Hartnäckigkeit des Uebels von einem im Magen befindlichen fremdartigen Körper herrühren müsse. Endlich spie die unglückliche Frau nach dem schmerzhaftesten zweimonatlichen Vomiren, in Gegenwart einer Menge hülfeleistender Menschen, eine lebendige Eidexe aus.

Die über den unerwarteten Anblick des Thieres bestürzten Menschen, ergriffen und zertraten dasselbe. Dieses Amphibium hatte einen sehr dünnen und langen Körper, eine hellgraue Farbe, die auf dem Rükken kastanienbraun und unter dem Bauche gelb schattirte, 4 kleine Beine, und an jedem Fuß 5 mit Nägeln versehene Klauen; einen dreieckigen, nach vorne etwas abgestumpften und gekrümmten Kopf, einen kurzen und an dem Ende fadenförmigen Schwanz. Die Feuchtigkeit, die dieses Thier, nachdem es gestorben war, von sich gab, glich dem Eiter.

Leider dachte keiner der Anwesenden daran, diese Eidexe aufzubewahren, noch auf die Krisen, die dieser Expektoration vorangingen und folgten, zu achten. Die Leidende starb zu Ende des vergangenen Octobers, ohne daß man weiß, ob ihr Ende der Beherbergung dieses lästigen Gastes zuzuschreiben sei.

Die beschriebene Eidexe ist die sogenannte Mauer-Eidexe (lacerta vulgaris) und es ist wahrscheinlich, daß sie der unglücklichen Frau während des Schlafs in den Mund geschlüpft sei.

(Archiv f. Lit. K. u. Pol.)

Stockholm, den 21sten Decbr.

Der Russische Oberst Czernischeff und der Feldjäger Blumenthal sind von Petersburg hier angekommen.

Hamburg, den 1sten Jan.

Unterm 30sten December erschien hier folgendes Publicandum:

„Da, in Gemäßheit der Verfügung des Herrn Generals Compans, den 31sten December alle öffentliche Cassen in Empfang genommen und versiegelt werden sollen, so macht Ein Hochedler Rath nicht allein dieses öffentlich bekannt, sondern bringt zugleich die dabei erfolgte Anzeige zur Wissenschaft aller hiesigen Bürger und Einwohner: daß die Maßregel den Zustand des öffentlichen Guts und der Handlung keinesweges ändere, daß sie vielmehr eine nothwendige Folge der Vereinigung unsrer Stadt und des Gebiets mit dem Französischen Reiche sei, und daß folglich alle und jede Behörde und Einwohner dieser guten Stadt daraus keine Besorgnisse schöpfen dürfen, da sowol das öffentliche, als Privat-Gut unverletzt erhalten werden wird.

Gegeben in Unsrer Rathsversammlung. Hamburg, den 30sten December 1810."
10_23_4,Miscellen,1810-10-26,Heinrich von Kleist,[[ba_10_23.md]],"Miscellen.

Französische Blätter enthielten schon längst, und russische Briefe (S. Liste der Börsenh.) bestätigen die Nachricht, daß der Gr. Gottorp sich in Riga eingeschifft habe.

Hr. P. Schmid, aus Stettin, der Mahler des trefflichen Viehstücks nach Potter, das kürzlich zur Ausstellung gebracht worden ist, auch als Schriftsteller (Anleitung zur Zeichenkunst, Leipzig, bei Feind, 1809,) rühmlich bekannt, befindet sich, seit einiger Zeit in Berlin.

Se. Königl. Hoheit der Kronprinz von Schweden sind in Kopenhagen eingetroffen.

In Riga hat man, durch einen Kourier, die Nachricht erhalten, daß die Festungen Ruschtschuck und Giurgewo sich den siegreichen Russischen Waffen unterworfen haben."
10_46_6,Druckfehler (22.11.1810),1810-11-22,Redaktion,[[ba_10_46.md]],"Druckfehler im gestrigen Stück.

Pag. 176 Zeile 1 anstatt vollenden ließ: modificiren."
11_12-2,Über den Zustand der Schwarzen in Amerika. (Fortsetzung.),1811-01-15,Redaktion,[[ba_11_12.md]],"Ueber den Zustand der Schwarzen in Amerika.

(Fortsetzung.)

Der Verf. war jedesmal bei der Ankunft eines Fahrzeuges mit Negern und bei dem Verkauf derselben gegenwärtig. Gewöhnlich sind auf Anstiften der Herren die Schwarzen alsdann in dem sogenannten Verkaufssaal versammelt; sie tanzen und singen, und man giebt ihnen zu essen. Der Verf. bemerkte bei einer solchen Gelegenheit zwei Knaben unter den An gekommenen, die, ohne Theil an der Lustbarkeit zu nehmen, traurig und nachdenkend in der Ferne standen. Er näherte sich ihnen freundlich, und sprach mit ihnen; worauf der Aeltere von beiden, mehr durch Zeichen, als durch das schlechte Englisch, das er, während seiner Ueberfahrt, gelernt hatte, ihm zu verstehen gab: sein Camerad habe eine entsetzliche Furcht davor, verkauft zu werden, weil er meine, daß man sie nur kaufe, um sie zu essen. Herr B. nahm den Knaben bei der Hand, und führte ihn auf den Hof; er gab ihm einen Hammer, und bemühte sich, ihm verständlich zu machen, daß man ihn brauchen würde, Holz, zum Bau der Schiffe und Häuser, zu bezimmern. Der Knabe that, mit einem fragenden Blick, mehrere Schläge auf das Holz; und da er sich überzeugt hatte, daß er recht gehört habe, sprang er und sang, mit einer ausschweifenden Freude; kehrte aber plötzlich traurig zu Hrn. B. zurück, und legte ihm seinen Finger auf den Mund, gleichsam, um ihn zu fragen, ob er auch ihn nicht essen würde. Hr. B. nahm darauf ein Brod und ein Stück Fleisch, und bedeutete ihm, daß dies die gewöhnliche Nahrung der Europäer sei; er ergriff den Arm des Knaben, führte ihn an seinen Mund, und stieß ihn, mit dem Ausdruck des Abscheus und des Ekels, wieder von sich. Der junge Afrikaner verstand ihn vollkommen; er stürzte sich zu seinen Füßen, und stand nur auf, um zu tanzen und zu singen, mit einer Ausgelassenheit und Fröhlichkeit, die Hr. B. ein besonderes Vergnügen hatte, zu beobachten.

Ich komme noch einmal, sagt der Verf. am Schluß, zu meinem Lieblingsgedanken zurück, nämlich für die Erneuerung und den Wachsthum der schwarzen Bevölkerung in den Colonien der Inseln und des Continents von Amerika Sorge zu tragen. Man müßte Neger, welche während zwanzig Jahre Beweise von Treue und Anhänglichkeit in den europäischen Niederlassungen gegeben haben, nach den Küsten von Afrika zurückschicken. Ich zweifle nicht, daß diese Emissarien ganze Völkerschaften, die ihnen freiwillig folgten, mitbringen würden: so erträglich ist der Zustand der Neger in Amerika im Vergleich mit dem Elend, dem sie unter der grimmigen Herrschaft ihrer einheimischen Despoten ausgesetzt sind.“"
10_17_2,Theater. Achilles von Paer. (II),1810-10-19,von Möllendorff,[[ba_10_17.md]],"Theater.

Den 15. Octob. Achilles von Paer.

(Beschluß.)

Achilles ward Hrn. Brizzi zugetheilt dessen schönste Töne Bariton waren. Der Meister kannte die Vollkommenheiten wie die Schwächen dieses Künstlers, daher schrieb er viel Noten in die Partie, indem das Tragen der Stimme Brizzis glänzende Seite nicht war. Hrn. Eunickens Mittel-Töne oder eigentliche Tenor-Töne sind die schönsten und besten in dem ganzen Umfange seiner Stimme; er selbst ist sehr guter Musiker, weiß daher, was er uns oft zeigt, daß das Tragen der Stimme die erste Regel des Gesanges ist, die in ihrer Ausübung das Gefühl ergreift, und den Beifall rege macht. Wenn daher Hr. Paer, statt für Brizzi für Eunicke componirt hätte, so stehen wir nicht an, zu glauben, daß er seiner Feder eine ganz andere Weisung gegeben hätte. — Indeß hat Hr. Eunicke mit vielem Ausdruck und richtiger Declamation (in so fern die Declamation der Musik richtig ist) gesungen und von neuem sich als ein sinniger Künstler bezeugt, dessen wirklich große Verdienste oft nicht so anerkannt werden, als sie es verdienen. Wem Hr. Paer die Parthie des Patroklus zugedacht hatte, ist unbekannt: jedoch scheint es unwahrscheinlich daß er sich bei dieser interessanten Rolle das musikalische Talent des Hrn. Blume gedacht hat. Wer diese Singe-Partie übernimmt, der scheue nicht, manche sauere Stunde in Uebung der Skala zu verleben; sonst wagt er, allein der Freund des Achilles zu sein, und alle Uebrigen wenig zu befriedigen. Welch einen Begriff bekömmt man von der göttlichen Musik des Apollon, wenn ein solcher Priester, als Hr. Wauer, sie absingt? Doch vielleicht war dies sein Probe-Gesang, der freilich bei einen ziemlich guten Organ noch vervollkommnet werden kann, wenn er auf die Töne des Meisters horcht. Hipodamia, Mad. Herbst, sollte der Rolle der Oberpriesterinn mehr Bedeutung geben. Der Beurtheilung der Baß-Parthien in dieser Vorstellung, wollen wir uns entschlagen, da die Talente dieser Sänger schon öfter geprüft und hinlänglich beurtheilt sind. — In welcher Sprache die Chöre gegeben sind, ist bisjetzt noch unbekannt. — Den Unkundigen müssen sich noch, bei dieser Vorstellung, unwillkührlich einige Fragen aufdringen: einmal ob es Agamemnons Liebhaberei war, einen weißen Adler auf dem Schilde zu tragen: und dann, ob die Brücken in Griechenland mit seidnen Umhängen verziert waren, welche eine alte Baumstange zusammenhielt?

v. M."
10_31_4,Polizeiliche Tages-Mittheilungen. (5.11.1810),1810-11-05,Heinrich von Kleist,[[ba_10_31.md]],"Polizeiliche Tages-Mittheilungen.

Einer Wildprethändlerin sind 106 verdorbene Leipziger Lerchen konfiszirt; und Einer andern Frauensperson ein vorschriftswidriges Kohlenbehältniß.

Am 1sten November Nachmittags wurde in Charlottenburg ein toller Hund erschossen. Er hatte bereits ein Kaninchen zerrissen und mehrere Personen, auch eine Katze, wüthend angefallen. Ein Dienstmädchen entging ihm nur durch Geschwindigkeit, jedoch befindet sich auf ihrer Hand ein kaum bemerkbarer Punkt, welcher möglicher Weise von einem Bisse herrühren kann, und deshalb chirurgisch untersucht wird."
10_09_2,Muthwille des Himmels.,1810-10-10,Heinrich von Kleist,[[ba_10_09.md]],"Muthwille des Himmels.

Eine Anekdote.

Der in Frankfurt an der Oder, wo er ein Infanterie-Regiment besaß, verstorbene General Dieringshofen, ein Mann von strengem und rechtschaffenem Charakter, aber dabei von manchen Eigenthümlichkeiten und Wunderlichkeiten, äußerte, als er, in spätem Alter, an einer langwierigen Krankheit, auf den Tod *) Anmerk. des Herausgeb. Des Raums wegen. Wir werden im Feld der historischen Mahlerei auf ihn zurückkommen. H. v. K. darniederlag, seinen Widerwillen, unter die Hände der Leichenwäscherinnen zu fallen. Er befahl bestimmt, daß niemand, ohne Ausnahme, seinen Leib berühren solle; daß er ganz und gar in dem Zustand, in welchem er sterben würde, mit Nachtmütze, Hosen und Schlafrock, wie er sie trage, in den Sarg gelegt und begraben sein wolle; und bat den damaligen Feldprediger seines Regiments, Herrn P..., welcher der Freund seines Hauses war, die Sorge für die Vollstreckung dieses seines letzten Willens zu übernehmen. Der Feldprediger P... versprach es ihm: er verpflichtete sich, um jedem Zufall vorzubeugen, bis zu seiner Bestattung, von dem Augenblick an, da er verschieden sein würde, nicht von seiner Seite zu weichen. Darauf nach Verlauf mehrerer Wochen, kömmt, bei der ersten Frühe des Tages, der Kammerdiener in das Haus des Feldpredigers, der noch schläft, und meldet ihm, daß der General um die Stunde der Mitternacht schon, sanft und ruhig, wie es vorauszusehen war, gestorben sei. Der Feldprediger P... zieht sich, seinem Versprechen getreu, sogleich an, und begiebt sich in die Wohnung des Generals. Was aber findet er? — Die Leiche des Generals schon eingeseift auf einem Schemel sitzen: der Kammerdiener, der von dem Befehl nichts gewußt, hatte einen Barbier herbeigerufen, um ihn vorläufig zum Behuf einer schicklichen Ausstellung, den Bart abzunehmen. Was sollte der Feldprediger unter so wunderlichen Umständen machen? Er schalt den Kammerdiener aus, daß er ihn nicht früher herbei gerufen hatte; schickte den Barbier, der den Herrn bei der Nase gefaßt hielt, hinweg, und ließ ihn, weil doch nichts anders übrig blieb, eingeseift und mit halbem Bart, wie er ihn vorfand, in den Sarg legen und begraben."
10_17_1,Kunst-Ausstellung (Beschluß.),1810-10-19,Ludolph Beckedorff,[[ba_10_17.md]],"Kunst-Ausstellung.

(Beschluß.)

Aber auch in Rücksicht der Ausführung darf diesem Bilde das gebührende Lob nicht entzogen werden. Richtige Zeichnung, höchste Sorgfalt im Einzelnen, Ebenmaaß, Faltenwurf, Farbenreitz und wahre Grazie werden bei einem unbefangenen Beschauer ihre Wirkung nicht verfehlen, so wie das gelungene Unternehmen, im vollen, gradauf fallenden Sonnenlicht zu mahlen, für seine Kühnheit schon Bewunderung verdient. Ausserdem endlich muß die kräftige, charaktervolle Behandlung des ersten Porträts, die Zierlichkeit, Anmuth und der geistreiche, sinnige Ausdruck des zweiten und die Vollendung des fünften mit verdientem Ruhme erwähnt werden.

Wir haben anjetzt erfüllt, was wir uns vorgenommen hatten. Veranlaßt durch die diesjährige Kunst-Ausstellung wollten wir im Allgemeinen unsere Gedanken über das Porträt äußern, als über denjenigen Theil der Mahlerkunst, welche von der gegenwärtigen Zeit am meisten begünstigt wird und werden muß. Die Menge leerer und gedankenloser Bilder machten es uns zur Pflicht, wieder an Charakter und Bedeutung in der Kunst zu erinnern. Zu dem Ende haben wir einen jungen talentvollen, nach Wirkung strebenden Mahler, einem erfahrnen, strengfleißigen, bescheidenen Meister entgegengestellt, keinesweges — wir betheuern es — um durch die Vergleichung jenen persönlich zu demüthigen, oder diesen über die Gebühr zu erheben, sondern um die unterdrückte Sache der Idee gegen die herrschende Aeußerlichkeit und Manier in der Kunst zu verfechten, um dem Gedanken und der Absicht wieder zu ihrem Rechte zu verhelfen, aus welchem ein inhaltloses Streben nach Effect sie verdrängen zu wollen scheint.

Nicht ohne Vorliebe haben wir diese unsere Sache in diesen Blättern geführt; aber wir sind uns dessen sehr wohl bewußt; wir haben es absichtlich gethan und Niemand kann uns deshalb mißverstehen, wenn wir nun zum Schlusse noch erklären, daß wir gar wohl wissen: der Gipfel aller Kunst, also die Kunst selbst, bestehe, gleich wie die Natur, deren ewiges Gegenbild sie ist, nur in der vollkommnen Verschmelzung und Vermählung der Idee mit der Darstellung, des Charakters mit der Schönheit, des Wesens mit der Gestalt.

L. B."
Antikritik),Anzeige (C.J. Kraus,1810-10-18,Heinrich von Kleist,[[ba_10_16.md]],"Anzeige.

Zwei Aufsätze, der Eine betitelt: Christian Jacob Kraus. Antwort auf den Aufsatz im Abendblatt Nr. 11. (welcher den 14. d.) der Andere betitelt: Antikritik (welcher den 17. d. an uns abgegeben worden ist) werden, so wie der Aufsatz: Fragmente eines Zuschauers u. s. w. (der bereits vor 8 Tagen an uns abgegeben ist) nebst mehrern andern schätzbaren Aufsätzen, sobald es der Raum dieser Blätter irgend gestattet, darin aufgenommen werden; wobei wir die unbekannten Herrn Mitarbeiter, die uns mit ihren Beiträgen beehren, ganz ergebenst bitten, auf die Oekonomie dieses Blattes Rücksicht zu nehmen, und uns gefälligst die Verlegenheit zu ersparen, die Aufsätze brechen zu müssen.

Die Redaction."
das kindlicher Weise ein anderes Kind umbringt,Von einem Kinde,1810-11-13,Heinrich von Kleist,[[ba_10_38.md]],"Von einem Kinde, das kindlicher Weise ein anderes Kind umbringt.

In einer Stadt Franecker genannt, gelegen in Westfriesland, da ist es geschehen, daß junge Kinder, fünf, sechsjährige, Mägdlein und Knaben mit einander spielten. Und sie ordneten ein Büblein an, das solle der Metzger sein, ein anderes Büblein, das solle Koch sein, und ein drittes Büblein, das solle eine Sau sein. Ein Mägdlein, ordneten sie, solle Köchin sein, wieder ein anderes, das solle Unterköchin sein; und die Unterköchin solle in einem Geschirrlein das Blut von der Sau empfahen, daß man Würste könne machen. Der Metzger gerieth nun verabredetermaßen an das Büblein, das die Sau sollte sein, riß es nieder und schnitt ihm mit einem Messerlein die Gurgel auf; und die Unterköchinn empfing das Blut in ihrem Geschirrlein. Ein Rathsherr, der von ungefähr vorübergeht, sieht dies Elend; er nimmt von Stund’ an den Metzger mit sich, und führt ihn in des Obersten Haus, welcher sogleich den ganzen Rath versammeln ließ. Sie saßen all über diesen Handel, und wußten nicht, wie sie ihm thun sollten, denn sie sahen wohl, daß es kindlicher Weise geschehen war. Einer unter ihnen, ein alter weiser Mann, gab den Rath, der oberste Richter solle einen schönen, rothen Apfel in die eine Hand nehmen, in die andere einen rheinischen Gulden, solle das Kind zu sich rufen, und beide Hände gleich gegen dasselbe ausstrecken; nehme es den Apfel, so solle es ledig erkannt werden, nehme es aber den Gulden, so solle man es auch tödten. Dem wird gefolgt; das Kind aber ergreift den Apfel lachend, wird also aller Strafe ledig erkannt.“

Diese rührende Geschichte aus einem alten Buche gewinnt ein neues Interesse durch das letzte kleine Trauerspiel Werners, der vier und zwanzigste Februar genannt, welches in Weimar und Lauchstädt schon oft mit einem so lebhaften Antheil gesehen worden ist, als vielleicht kein Werk eines modernen Dichters. Das unselige Mordmesser, welches in jener Tragödie der unruhige Dolch des Schicksals ist, (vielleicht derselbe, den Mackbeth vor sich her zur Schlafkammer des Königs gehen sieht) ist dasselbe Messer, womit der eine Knabe den andern getödtet, und er empfängt in jener That seine erste blutige Weihe. Wir wissen nicht, ob Werner die obige Geschichte ganz gekannt oder erzählt hat, denn jenes treflichste und darstellbarste Werk Werners, zu dem nur drei Personen, Vater und Mutter und Sohn, nur eine doppelte durchgeschlagene Schweizer Bauerstube, ein Schrank, ein Messer und etwas Schnee, den der Winter gewiß bald bringen wird, die nöthigen Requisite sind, ist auf unsrer Bühne noch nicht aufgeführt worden. Gleichwohl besitzen wir mehr, als die Weimaraner, um es zu geben, einen Iffland, eine Bethmann und Schauspieler, um den Sohn darzustellen, im Ueberfluß. Möge diese kleine Mittheilung den Sinn und den guten Willen dazu anregen."
10_04_4,Tagesbegebenheiten. (4.10.1810),1810-10-04,Redaktion,[[ba_10_04.md]],"Tagesbegebenheiten.

Wie grundlos oft das Publicum beunruhigt wird, beweis’t die, in der Stadt bereits bekannte Aussage eines kürzlich aufgefangenen Militair-Deserteurs: „er sei auf eine Bande Mordbrenner gestoßen, welche ihm Anerbietungen gemacht, sich in ihr aufnehmen zu lassen“ u. s. w. Dieser Kerl hat, dem Vernehmen nach, nunmehr gestanden, daß dieser ganze Bericht eine Erfindung war, um sich dadurch Befreiung von der verwirkten Strafe zu verschaffen."
10_02_3,Polizei-Rapport,1810-10-02,Redaktion,[[ba_10_02.md]],"Polizei-Rapport.

Vom 2. October.

Der nach dem gestrigen Rapport in Lichtenberg entstandene Brand, hat damit geendiget, daß die beiden dem Kaufmann Sandow zugehörigen Wohngebäude nebst Scheune und Stall, in die Asche gelegt sind. Die Flamme hat sich zuerst Morgens gegen 8 Uhr in der Scheune — angeblich an 2 entgegen gesetzten Ecken zugleich — gezeigt, welches auf eine vorsätzliche Brandstiftung hindeuten würde.

Daß wirklich Bösewichter vorhanden sind, die auf vorsätzliche Brandstiftungen ausgehen, zeigt deutlich ein, gestern vom Regiments-Chirurgus Löffler, auf der Straße gefundener, und vom Geheimen Rath von Kummer der Polizei übergebener alter baumwollener Handschuh. Dieser war mit einer Menge Holzkohlen, Feuerschwam, Papier und einem Präparat von Kohlenstaub und Spiritus gefüllt, welches schon, bei Annäherung der Flamme, Feuer fing; und lag dicht an einer Hausthür, welche an einem Keller grenzt, bei dem sich das Laboratorium des Apotheker Kunde an der Junker- und Lindenstraßen Ecke befindet; so daß der beabsichtigte Brand sehr gefährlich werden konnte.

(Die Fortsetzung folgt.)"
10_11_2,Entwurf einer Bombenpost.,1810-10-12,Heinrich von Kleist,[[ba_10_11.md]],"Nützliche Erfindungen.

Entwurf einer Bombenpost.

Man hat, in diesen Tagen, zur Beförderung des Verkehrs innerhalb der Gränzen der vier Welttheile, einen elektrischen Telegraphen erfunden; einen Telegraphen, der mit der Schnelligkeit des Gedankens, ich will sagen, in kürzerer Zeit, als irgend ein chronometrisches Instrument angeben kann, vermittelst des Elektrophors und des Metalldraths, Nachrichten mittheilt; dergestalt, daß wenn jemand, falls nur sonst die Vorrichtung dazu getroffen wäre, einen guten Freund, den er unter den Antipoden hätte, fragen wollte: wie geht’s dir? derselbe, ehe man noch eine Hand umkehrt, ohngefähr so, als ob er in einem und demselben Zimmer stünde, antworten könnte: recht gut. So gern wir dem Erfinder dieser Post, die, auf recht eigentliche Weise, auf Flügeln des Blitzes reitet, die Krone des Verdienstes zugestehn, so hat doch auch diese Fernschreibekunst noch die Unvollkommenheit, daß sie nur, dem Interesse des Kaufmanns wenig ersprießlich, zur Versendung ganz kurzer und lakonischer Nachrichten, nicht aber zur Uebermachung von Briefen, Berichten, Beilagen und Packeten taugt. Demnach schlagen wir, um auch diese Lücke zu erfüllen, zur Beschleunigung und Vervielfachung der Handels-Communikationen, wenigstens innerhalb der Gränzen der cultivirten Welt, eine Wurf- oder Bombenpost vor; ein Institut, das sich auf zweckmäßig, innerhalb des Raums einer Schußweite, angelegten Artillerie-Stationen, aus Mörsern oder Haubitzen, hohle, statt des Pulvers, mit Briefen und Paketen angefüllte Kugeln, die man ohne alle Schwierigkeit, mit den Augen verfolgen, und wo sie hinfallen, falls es kein Morastgrund ist, wieder auffinden kann, zuwürfe; dergestalt, daß die Kugel, auf jeder Station zuvörderst eröffnet, die respektiven Briefe für jeden Ort herausgenommen, die neuen hineingelegt, das Ganze wieder verschlossen, in einen neuen Mörser geladen, und zur nächsten Station weiter spedirt werden könnte. Den Prospectus des Ganzen und die Beschreibung und Auseinandersetzung der Anlagen und Kosten behalten wir einer umständlicheren und weitläufigeren Abhandlung bevor. Da man, auf diese Weise, wie eine kurze mathematische Berechnung lehrt, binnen Zeit eines halben Tages, gegen geringe Kosten von Berlin nach Stettin oder Breslau würde schreiben oder respondiren können, und mithin, verglichen mit unseren reitenden Posten, ein zehnfacher Zeitgewinn entsteht oder es eben soviel ist, als ob ein Zauberstab diese Orte der Stadt Berlin zehnmal näher gerückt hätte: so glauben wir für das bürgerliche sowohl als handeltreibende Publicum, eine Erfindung von dem größesten und entscheidendsten Gewicht, geschickt, den Verkehr auf den höchsten Gipfel der Vollkommenheit zu treiben, an den Tag gelegt zu haben.

Berlin d. 10. Oct. 1810. rmz."
11_13-6,Anekdote. (Zinngießer),1811-01-16,Unbekannt,[[ba_11_13.md]],"Anekdote.

Auf dem Theater zu * * wurde der Zinngießer ganz schlecht gegeben, so daß beim Vortreten des anoncirenden Schauspielers ein allgemeines Pfeifen ertönte. Als dieses sich in etwas gelegt hatte, zählte der nicht außer Fassung gebrachte Schauspieler eins, zwei, drei bis zwanzig, und kündigte dann mit größter Ruhe die nächste Vorstellung an. Das Publikum freute sich über diese Geistesgegenwart so sehr, daß dieser Schauspieler nun der Liebling des Publikums ist. Bekanntlich ist in diesem Stücke das Zählen als ein Mittel gegen den Zorn angegeben."
10_20_5,Miscellen,1810-10-20,Heinrich von Kleist [bearb.],[[ba_10_20.md]],"Miscellen.

Sr. Königl. Hoheit der Kronprinz von Schweden sind mit ihrem Gefolge durch eine doppelte Linie von 500 Engl. Segeln, die im Norden und Süden des Belts lagen, glücklich, und ohne den mindesten Unfall von Nyborg zu Corsöer auf Seeland eingetroffen.

Nach den neuesten Nachrichten ist es nunmehr bestimmt, daß nicht Wittenberg, sondern Torgau eine sächsische Festung werden soll.

Sr. Maj. der König von Neapel hat nach einem zu Scylla erschienenen Tagesbefehl die Expedition auf Sizilien verschoben, und mit der Armee die Winterquartiere bezogen."
